comment,date,rating
Se cuelga a cada rato. No permite realizar el pago y se bloquean las butacas escogidas. Y encina no te contestan en el número de atención al cliente. Pésimo servicio.,30/12/2019,1
"Tienen que optimizar la aplicación. Es muy lenta, y tiene errores al hacer compras. A mejorar!",9/07/2022,2
"No se puede ingresar a la página, no carga, y si sucede demora en entrar.. Y para registrarme está mal diseñado el aplicativo con la fecha de nacimiento, no es práctico, demora y se pierde tiempo ubicando el año de nacimiento.. Es muy estresante.. Mejoren por favor.. Tengo meses que no puedo afiliarme.. 🙄🙄😱😳",1/04/2020,1
"No puedo comprar entradas por la app ni por la web. Desinstalé y volví a instalar la app y ahora ni si quiera abre. Imposible canjear los ""beneficios"". Siempre dando la nota 😄",25/01/2022,1
"Hasta el año pasado funcionaba bien ahoea está fallando siempre cuando se quiere realizar la compra, no acepta ninguna tarjeta. No dan ninguna solución y así pierden clientes",27/01/2023,1
Que es lo que pasa después de unos semanas vuelvo a compar mis entradas por el app. El app carga y nunca ingresa demora mucho por favor solucionarlo que hace mucha falta a muchos.,6/10/2019,1
"Me encanta la app porque me salva cuando estoy contra el tiempo para comprar combos, sin embargo se extraña que vendan promocionales de cine como los Canchipops o latas.",30/04/2023,4
Un mal necesario... Falla a cada rato y por horas... O sea no sabes en qué momento puedes comprar tus entradas por ese medio. La verdad que deficiente el soporte que tienes para la aplicación,3/03/2020,1
"Pésimo servicio, dejarin de hacerse cargo de la app, al principio todo bien pero ahora ya no..rato de comprar y no se puede... la aplicación esta muy cargada.",11/12/2019,1
"Última actualización bastante útil, con el modo Cine, las indicaciones y el mensaje que se agrega cuando compartes el QR final de compra.",28/09/2022,5
"Me dice que ya no es compatible con mi equipo, que significa, que es un APP que no soporta todo tipo de equipos, los desarrolladores deben de considerar todos los contextos.",12/09/2024,1
Es la peor opción para usar una estafa sinceramente no la descarguen ni la usen ya que da información que no es clara al momento de hacer la compra no es nada precisa y la empresa se lava las manos por sus políticas y no ayuda al consumidor mejor netflix que esta app que no funciona.,18/08/2022,1
"Mejoren la estabilidad del sistema. ya que van varios días que intento comprar por al app y la aplicación, se demora en entrar o me sale a veces error.",1/07/2019,1
Hace unas semanas la aplicación y la misma página web están fallando no permitiendo comprar las entradas generando malestar en el cliente. Soluciónenlo ya!!!,21/02/2023,1
"Solo sirve para ver la cartelera, porque cuando quiero comprar SIEMPRE me sale error. Pensé que era mi tarjeta, pero veo que ya somos varios usuarios. Tienen que ponerse las pilas, sinceramente.",29/06/2019,1
"Últimamente no me deja entrar a la aplicación, al entrar me dice: ha ocurrido un error, y me saca de la app. Antes me funcionaba de maravilla, ahora no se que pasó.",8/01/2022,2
"Tiene muchos problemas, a veces no carga, cómo hoy, que quiero revisar el horario de una película, y se cierra la app.",4/02/2019,1
"MUY MALA EXPERIENCIA.COMPRÉ MIS ENTRADAS POR LA MAÑANA EN LA WEB PARA UNA FUUNCIÓN EN LA TARDE, PAGUÉ CON MI TARJETA Y NO ME LLEGÓ MI BOLETA, SE DESCONTÓ EL MONTO Y CUANDO FUI POR LA TARDE me dijeron que no había ninguna compra, que se realizó el pago más no la comprobación y ya vendieron nuestros asiento y que nos reembolsará en 25 días hábiles el dinero.Pérdida de tiempo y económica.",8/06/2023,1
"La app te obliga a comprar con el débito de AGORA, no sirve ninguna otra tarjeta. Y ahora la app de AGORA tampoco abre. Mejor espero a que pasen las películas por Cuevana",3/06/2023,1
"pesima aplicación. se traba, te bota, no puedes hacer las compras y otras veces te cobra 2 veces. deberia ser mejor ya que se supone que cineplanet es una empresa grande",2/04/2019,1
"Es la mejor cadena de cines, el App es muy intuitiva lo cual hace mucho fácil la compra de entradas y de comida",16/04/2023,5
Hasta las patas está app demora para cargar demasiado y cuando termina de cargar se sale solo o sale que es un error y vuelva a intentar que mal señores cada día empeoran en sus ventas online,23/04/2024,1
"A pesar de que se actualizo la app, no hubo ni una mejora. Tener que comprar en boleteria me resulta bastante incómodo y perdida de tiempo. Por favor solucionen los errores de la app",20/11/2018,1
"Por favor arreglen la aplicación, cuando quiero escoger la película automáticamente se cierra y no permite realizar la compra.",3/05/2019,1
"La peor aplicación de todo Android, cuando quiero ver qué hay en cartelera en el cine de mi ciudad no me muestra ninguna, se cierra sola y cuando intento ingresar me sale error.",6/11/2018,1
"Este app es pésimo primero que es demasiado lento, se supone que uno lo usa pasa ahorrar tiempo y segundo que nunca puedo pagar con tarjeta, haber si buscan un buen programador",17/11/2019,1
"Llevo días queriendo entrar desde la app y me indica ""ha ocurrido un error inesperado"" podrían solucionarlo? Veo que muchas personas son las que pasan con este mismo inconveniente",5/12/2021,1
"Me sale un mensaje:"" ha ocurrido un error inesperado"", y no se puede entrar a la aplicación, deberian solucionar ese inconveniente.",19/12/2022,1
"Quiero comprar entradas para ver el rey leon y no funciona, cada aue ingreso se cuelga la app pero con otros estrenos si entra y puedo comprar. Pido que mejoren su sistema porfavor, esta pesimo.",20/07/2019,1
No entiendo que pasa con la app no puedo comprar entradas sale ocurrió un error... Porfas ayúdenos a solucionar ese problema por lo que ví no soy la única con ese problema.,22/10/2021,1
Me parece que deben mejorar su App porque compre dos entradas con códigos y no apareció el código QR cuando quise mostrarlo al momento de ingresar a la sala. Tuve que entrar a mi correo para mostrarlo,19/11/2018,3
"No se merece ni una estrella, antes funcionaba genial pero ahora luego de su última actualización ni siquiera se puede abrir la aplicación! Un desastre.",28/02/2020,1
"La aplicación crashea en la pantalla para ingresar la tarjeta y no se puede canjear los puntos, contraten buenos programadores.",13/11/2019,1
"Es terrible la app a cada rato me sale error inesperado volver entrar cada vez que quiero comprar en serio terrible, quienes son los encargados de la app son pésimos.",20/11/2018,1
"Es muy práctica y fácil, solo aveces cuando se cierra la app hay que esperar para que se liberen los asientos antes elegidos, eso genera un poco de demoras en la compra",30/06/2022,4
"Cineplanet, los que tenemos celular Huawei también nos pide actualizar la app. Por si acaso nomas se los comento, si no van actualizar la app en todas las tiendas avisen para no intentar usar su aplicación. Gracias",20/05/2023,1
"El aplicativo hoy en día es una porquería porque así lo restablescas una o mil veces te sigue saliendo Ha ocurrido un error inesperado, antes no estaba así debería invertie para mejorar esos problemas",16/12/2022,1
"Se bloquea mi tarjeta. Cuando quiero comprar me aparece hubo un error. Ya van varias veces que me sucede eso, arreglen ese error!",24/11/2019,1
"esta versión tiene fallas con mi equipo, es un galaxy S8 plus. abre liego cuando quiero navegar comienza a congelarse y liego se cierra.",7/04/2019,1
"Simplmente que basura de aplicación ,nunca se puede comprar para una película de estreno por que la aplicación se cierra ,un asco y ademas no dejan ni comprar por fandango ,no sirve para nada está app",7/10/2018,1
"Buena aplicación, es fácil realizar las compras y verificar cartelera, lo que tendría que mejorar es que en algunas ocasiones se cae el servidor",16/06/2022,4
No tiene actualizadas las peliculas tal como en el navegador. Además se cuelga cuando hay estrenos. Saludos.,28/07/2019,3
se paraliza el tefefono al momento de seleccionar una pelicula . ojo que tengo varias apps de mayor almacenamiento y es primer ves que ocurre esto.,5/04/2019,1
"No deja comprar los boletos, o ver el precio, combos, se demora en cargar y no entra sigue girando pueden hacer algo al respecto por favor.",11/09/2019,2
"Desde la última actualización ya no puedo comprar por la app, comunica un mensaje de que algo sucedió; inclusive no puedo ingresar a mi perfil, se queda en blanco",1/09/2019,2
"Una buena M#$&-@ su app y su pinche error inesperado. JAMAS SE PUEDE COMPRAR! escoges asientos, te sale el error y luego esos asientos aparecen ocupados ...la odiooooo la odioooooo",6/02/2020,1
"Con la actualización no puedo revisar las reservas y a veces sale error en el pago, pero suele procesarse a pesar del error",20/04/2022,5
"Esperaba algo mejor de la nueva aplicación, aún les faltan más mejoras, y sobretodo que no se cuelgue constantemente... Y mejorar los beneficios del cliente black",26/11/2018,3
"Siempre útil, me encanta su simplicidad para comprar y evitar colas. Pongo 4 estrellas porque podría mejorar en beneficios para los que compramos a través de la app",11/10/2019,4
Nunca se puede comprar. Siempre sale que hay un error y me fije si se ha realizado el pago. Osea se lavan las manos. Pésimo servicio..... A seguir con el streaming.,17/02/2023,1
"Cinefila a full... Hago todas mis compras desde donde me encuentre, evitando las colas. Rara vez se cuelga. Igual para mi es muy util.",30/09/2019,4
"Esta funcionando muy mal, estaba comprando mi entrada hace unas horas y hasta ahora dice que se esta realizando el pago. Qué mal servicio, necesito que confirmen si se pagó o no.",29/11/2021,1
poco agradable con el usuario ... hay poca facilidad para eleccion de películas ... no se vee el nombre de los proximos estrenos ... la interfaz para escoger asiento es algo tediosa,22/03/2019,1
"Yo tenia la aplicación, pero hace una Sema a quise entrar y me pedía actualizar, Hasta ahora no he podido instalar la nueva configuración, ya me cancé y he desinstalado creyendo que podría volver hacerlo, pero nada.",10/07/2019,1
"Mala aplicación acabo de actualizarla por que no abría y aún así sigue cargando y cargando y nunca abre... la peor aplicación de cines, pésimo",28/08/2019,1
"Mucho me pide actualizar y me llena la memoria, x lo demás bien a pesar de que a veces se congestiona y que a veces no me salen todos los horarios de las funciones.",22/11/2019,3
"Despues de la ultima actualización demora demasiado en cargar, a veces ni carga. No me deja ver el perfil ni permite comprar entradas",9/09/2019,1
"No me deja entrar a mi perfil. A cada momento me sale que ""ocurrió un error"" y Reiniciar. Pésima actualización. Quiero ver mis beneficios y nada.",24/01/2023,1
"Porquería de aplicación. Nunca deja comprar, siempre error, te inhabilita el asiento, al final tienes q hacer cola en el cine como en los 90s... pésimo!!",11/09/2022,1
pésimo desde ayer quiero comprar mi entrada por el app por motivos de horarios de trabajo y SALE ERROR DESDE AYER. La verdad deben de brindar un buen soporte. Tanto que recaudan y no pueden brindarnos un buen servicio a nosotros los CLIENTES QUE SOMOS LO ESCENSIAL EN TODO NEGOCIO.,22/02/2022,1
Desde hace una semana no puedo comprar ninguna entrada por la app. Se cae o cuelga la sesión por favor solucionenlo lo más rápido. Esta peor q nunca la app.,12/12/2019,3
"Pésimo servicio hace más de 3 meses que me sigue saliendo que algo ocurrió y que no se realizó el pago, es incómodo tener que ir hasta boleteria a cancelar. Hasta cuando seguirá ese tema así? No veo que le Dan alguna solución, pésimo servicio 😡",1/10/2022,1
"No sirve la aplicación tiene demasiadas fallas , no se finaliza la compra de la entradas porque dice de que mi banco tengo que tener habilitado compras por internet cuando lo tengo habilitado.",4/06/2023,1
